789,184,6
790,75,10
791,640,7
791,484,8
792,272,7
792,621,5
792,154,5
793,508,0
793,733,5
794,442,10
794,370,8
794,733,5
794,418,7
794,667,6
795,429,3
795,243,5
795,8,7
796,280,5
796,84,4
796,128,10
796,40,9
796,186,1
797,138,6
797,278,0
797,972,2
797,346,6
797,808,9
798,769,9
798,706,1
798,37,9
798,190,8
799,213,0
799,369,4
799,317,3
800,979,4
800,59,4
800,457,7
800,334,4
801,840,10
802,949,8
802,332,1
803,815,7
804,56,10
805,1000,2
805,594,5
806,108,9
806,115,8
807,249,3
807,949,10
807,153,5
807,121,4
808,10,4
808,66,3
808,620,1
808,671,6
809,261,6
809,224,2
809,278,8
810,878,10
810,642,6
810,826,3
811,779,4
812,593,0
812,599,5
812,996,8
812,661,8
813,798,2
813,153,4
814,473,9
814,56,10
814,26,9
814,929,10
815,398,5
815,528,4
816,223,8
816,643,2
816,263,5
817,615,9
817,221,10
818,341,8
818,650,1
818,962,1
819,649,7
819,788,6
820,434,5
820,255,2
820,623,5
821,861,4
821,548,6
821,280,9
821,888,10
821,679,6
822,97,1
822,707,0
822,275,3
822,90,2
822,767,7
823,79,1
823,428,9
823,288,4
823,663,5
824,581,1
825,285,2
826,824,8
827,106,6
827,472,7
827,3,8
827,799,0
828,610,2
828,497,2
828,838,10
829,381,3
830,476,0
830,159,1
831,602,8
831,352,10
831,913,0
831,419,4
832,476,9
832,267,6
832,237,2
832,120,4
833,3,10
833,762,2
833,38,8
833,834,2
834,202,2
834,176,4
834,652,10
834,387,7
835,508,0
836,773,4
836,917,3
836,964,8
836,195,9
836,66,6
837,897,2
837,989,6
838,647,6
838,468,1
839,511,9
839,476,0
839,73,6
839,193,2
839,554,8
840,634,9
841,561,3
841,50,1
841,279,9
841,725,6
842,212,5
842,457,8
843,330,2
843,6,2
843,421,9
843,166,5
843,112,5
844,29,5
845,493,10
845,763,7
846,839,5
846,783,7
847,420,8
847,925,9
847,810,1
848,449,2
849,682,4
849,22,6
849,942,10
850,525,4
850,930,7
850,208,8
850,578,5
850,633,7
851,556,1
851,44,4
851,796,7
852,199,3
852,636,2
852,421,0
853,505,7
853,688,9
853,440,10
854,799,4
854,834,0
854,39,4
855,757,0
855,728,3
855,124,3
855,263,9
856,193,10
856,670,0
856,915,5
856,720,4
857,638,0
857,437,6
858,246,8
858,179,1
858,785,1
858,37,7
858,697,0
859,538,10
859,878,3
859,541,3
859,622,0
859,903,8
860,734,4
860,515,2
860,144,8
861,293,5
861,93,6
861,69,5
861,118,4
861,281,7
862,953,7
863,252,9
863,923,7
863,424,3
863,221,3
864,475,3
864,326,10
864,736,5
865,397,7
865,478,8
865,945,6
865,446,8
865,886,8
866,814,3
867,329,2
868,231,1
868,145,0
868,462,8
869,239,4
869,435,0
869,589,5
870,965,8
870,343,8
870,233,8
870,742,2
871,543,3
871,951,4
871,284,7
871,518,0
871,660,5
872,767,7
872,226,2
872,581,9
872,366,3
872,983,3
873,467,1
873,676,5
873,145,10
873,875,4
873,509,9
874,255,9
874,976,2
874,27,10
874,216,4
875,364,2
875,815,3
875,380,4
875,231,8
875,326,1
876,317,2
876,56,3
876,788,6
876,288,1
877,839,3
877,713,0
877,163,1
877,865,10
878,243,3
878,922,7
879,848,6
879,937,10
879,238,10
880,87,10
880,59,5
880,968,9
881,604,8
882,206,8
883,358,4
884,73,9
884,550,10
885,468,2
886,42,8
886,803,7
886,558,9
886,991,10
887,736,8
887,542,10
887,140,1
887,598,1
887,738,7
888,599,6
888,984,0
889,50,9
889,398,9
889,620,0
889,749,1
889,356,10
890,371,8
890,892,5
890,15,3
890,220,9
891,79,10
892,341,10
892,682,3
892,79,3
892,690,4
893,351,0
893,428,10
893,399,3
893,66,6
894,172,1
895,331,1
896,631,8
896,735,4
896,163,6
896,460,6
896,541,7
897,182,7
897,914,1
897,242,4
897,56,7
897,98,6
898,54,4
898,786,9
898,221,10
898,523,5
898,229,8
899,339,1
899,489,7
899,528,3
899,291,3
899,210,7
900,877,4
900,39,2
900,519,7
901,196,4
901,254,7
901,999,9
901,92,4
901,597,1
902,289,2
902,616,8
902,996,0
903,327,10
903,414,8
903,690,5
904,369,8
905,398,8
905,943,0
905,720,5
906,351,0
906,853,2
906,601,0
907,261,1
908,689,7
908,575,10
909,657,2
909,112,8
910,492,5
910,393,7
910,175,5
910,688,2
910,425,6
911,364,1
911,58,9
912,74,8
913,74,5
913,545,2
914,997,8
914,902,6
915,175,9
915,711,2
915,872,10
915,281,2
916,200,7
916,992,3
916,577,6
916,408,6
917,458,1
917,364,4
918,450,2
918,23,6
918,245,10
918,198,10
919,823,1
919,664,1
919,250,7
919,157,7
920,848,0
920,80,5
920,448,2
920,658,5
920,838,8
921,565,1
921,550,7
921,222,8
921,854,5
921,853,7
922,948,0
922,362,1
922,902,4
922,634,1
922,45,1
923,593,10
924,53,0
924,535,8
924,792,1
924,235,10
924,783,5
925,453,1
925,269,9
925,795,9
925,206,3
926,456,4
926,601,10
926,442,2
926,337,9
927,923,0
927,826,1
928,332,6
928,346,5
928,233,8
929,406,1
929,166,2
929,760,7
929,357,5
930,115,6
931,781,9
932,382,3
932,18,5
932,761,8
932,839,3
933,632,1
933,587,5
933,554,6
933,356,0
933,706,0
934,711,4
935,133,5
935,646,1
935,843,4
935,577,1
935,893,2
936,826,6
936,476,0
936,130,5
936,440,4
936,205,8
937,444,6
937,369,6
937,646,10
937,107,2
937,130,9
938,298,7
938,151,4
939,81,2
939,276,2
940,818,1
940,79,6
940,577,1
940,627,5
941,671,1
942,604,9
942,570,9
943,284,1
943,472,2
943,85,0
943,925,2
944,948,1
944,197,6
944,376,6
944,630,3
944,434,9
945,410,3
946,791,5
946,287,2
946,348,2
947,978,4
947,676,5
948,937,9
948,853,4
949,987,10
949,166,4
949,370,5
950,552,7
950,168,7
950,135,7
951,431,3
951,162,10
951,27,3
951,692,0
952,789,4
952,70,8
952,883,0
953,358,9
953,219,1
953,18,1
954,575,4
954,412,7
955,637,8
956,154,4
956,615,9
956,84,7
957,308,9
957,902,10
957,310,4
957,82,4
957,137,1
958,540,9
958,511,2
958,835,9
958,470,0
958,747,6
959,730,8
959,431,0
959,240,4
959,628,3
960,515,1
960,509,1
960,378,3
960,97,0
960,88,9
961,605,5
962,373,6
963,550,10
964,989,6
964,245,2
965,179,8
965,618,10
966,224,5
966,213,3
967,476,9
968,100,5
968,953,7
969,971,0
969,250,6
969,210,3
970,128,0
970,916,9
971,220,1
971,846,4
972,620,6
972,858,8
972,294,7
973,534,1
974,580,0
974,975,9
975,758,5
976,14,1
976,484,0
976,75,5
976,5,6
977,501,0
977,435,0
977,157,2
977,680,0
977,96,0
978,642,5
978,407,2
978,456,1
978,570,7
979,594,2
979,532,8
979,148,2
979,507,0
980,595,3
980,881,7
980,842,5
980,968,6
980,296,2
981,93,3
981,930,5
981,629,2
981,410,4
981,46,2
982,393,3
983,384,5
983,73,8
983,19,7
983,476,0
983,223,1
984,423,10
984,666,1
984,853,3
984,859,5
984,574,4
985,226,6
985,126,5
985,589,2
986,676,7
986,801,5
986,562,8
986,77,2
986,808,10
987,810,2
987,235,1
987,225,4
988,210,10
988,551,10
989,237,6
990,618,2
991,228,6
991,341,5
991,286,1
992,529,4
992,314,2
992,568,2
992,832,4
992,16,5
993,505,9
994,348,6
994,64,10
994,410,1
994,111,4
994,856,8
995,207,1
995,834,0
995,557,3
996,639,0
996,559,7
996,695,10
996,2,3
997,504,3
997,377,10
997,253,1
997,498,6
997,642,6
998,530,7
998,149,0
998,880,8
999,594,10
999,598,4
999,664,3
999,459,2
999,908,7
1000,76,3
1000,584,6
1000,867,8
